Supply Loc,Delivery Loc,Item No,Item Description,Vendor Name,Vendor Ctlg No,Mfr Name,Mfr Ctlg No,Comdty Name ,Comdty Code,Exp Code,Requisition No,Requisition Date,Issue Qty,UM,Price,Extended Price
S RX OP,M 0184 PHARMACY OPD ANBG MC 214,71137,INSULIN HUMAN NPH 100 UNITS/ML 10ML,AMERISOURCE CORP,51342,AMERISOURCE,169183411,DIABETIC AGENTS,CMDY10DA00,4213,1220209,01/13/15 13:57,2,EA,$103.31,$206.62
S RX OP,M 0184 PHARMACY OPD ANBG MC 214,71068,HYDROCORTISONE 25MG SUPPOSITORY,AMERISOURCE CORP,398891,AMERISOURCE,713050312,ANTIPRURITICS,CMDY10TO03,4213,1220209,01/13/15 13:57,10,EA,$2.79,$27.87
S RX OP,M 0184 PHARMACY OPD ANBG MC 214,70859,FERROUS SULFATE 325MG TAB 100'S,AMERISOURCE CORP,617454,AMERISOURCE,904759060,IRON SUPPLEMENTS,CMDY10VI02,4213,1220209,01/13/15 13:57,30,EA,$0.01,$0.25
S RX OP,M 0184 PHARMACY OPD ANBG MC 214,72173,TRAZODONE 50MG TAB BOTTLE,AMERISOURCE CORP,95935,TEVA PHARMACEUTICALS,50111043301,PSYCHOTHERAPUETIC AGENTS,CMDY10CN04,4213,1220209,01/13/15 13:57,30,EA,$0.02,$0.59
S RX OP,M 0184 PHARMACY OPD ANBG MC 214,72498,LISINOPRIL 20MG TAB BOTTLE,AMERISOURCE CORP,277766,MERCK SHARPE DOHME,185010201,CARDIOVASCULAR-HYPOTENSIVES,CMDY10CV03,4213,1220209,01/13/15 13:57,30,EA,$0.02,$0.73
S RX OP,M 0184 PHARMACY OPD ANBG MC 214,71987,SIMVASTATIN TAB 20MG,AMERISOURCE CORP,777591,MERCK SHARPE DOHME,55111019990,CARDIOVASCULAR-ANTILIPEMICS,CMDY10CV02,4213,1220209,01/13/15 13:57,30,EA,$0.02,$0.69
S RX OP,M 0184 PHARMACY OPD ANBG MC 214,71987,SIMVASTATIN TAB 20MG,AMERISOURCE CORP,777591,MERCK SHARPE DOHME,55111019990,CARDIOVASCULAR-ANTILIPEMICS,CMDY10CV02,4213,1220209,01/13/15 13:57,30,EA,$0.02,$0.69
S RX OP,M 0184 PHARMACY OPD ANBG MC 214,71987,SIMVASTATIN TAB 20MG,AMERISOURCE CORP,777591,MERCK SHARPE DOHME,55111019990,CARDIOVASCULAR-ANTILIPEMICS,CMDY10CV02,4213,1220209,01/13/15 13:57,30,EA,$0.02,$0.69
S RX OP,M 0184 PHARMACY OPD ANBG MC 214,71468,METOLAZONE 5 MG TAB,AMERISOURCE CORP,14302,FISONS CORP,53014085071,CARDIOVASCULAR-DIURETICS,CMDY10CV12,4213,1220209,01/13/15 13:57,30,EA,$0.43,$12.79
S RX OP,M 0184 PHARMACY OPD ANBG MC 214,71807,POTASSIUM CHLORIDE SR 20MEQ TAB,AMERISOURCE CORP,279517,SCHEIN PHARMACEUTICALS,93531101,GENERAL,CMDY10VI01,4213,1220209,01/13/15 13:57,90,EA,$0.25,$22.28
S RX OP,M 0184 PHARMACY OPD ANBG MC 214,71101,IBUPROFEN 400MG TAB 500S,AMERISOURCE CORP,409789,SCHEIN PHARMACEUTICALS,364076505,ANALGESICS/NARCOTICS/ANTIPYRET,CMDY10CN02,4213,1220209,01/13/15 13:57,60,EA,$0.05,$2.74
S RX OP,M 0184 PHARMACY OPD ANBG MC 214,72480,NORGESTIMATE/ETHINYL ESTRADIOL,AMERISOURCE CORP,892310,ORTHO PHARMACEUTICALS,555901858,CONTRACEPTIVES,CMDY10HR03,4213,1220209,01/13/15 13:57,28,EA,$0.32,$8.92
S RX OP,M 0184 PHARMACY OPD ANBG MC 214,72480,NORGESTIMATE/ETHINYL ESTRADIOL,AMERISOURCE CORP,892310,ORTHO PHARMACEUTICALS,555901858,CONTRACEPTIVES,CMDY10HR03,4213,1220209,01/13/15 13:57,84,EA,$0.32,$26.76
S RX OP,M 0184 PHARMACY OPD ANBG MC 214,71974,SERTRALINE 50MG TAB,AMERISOURCE CORP,993530,PFIZER,59762490001,PSYCHOTHERAPUETIC AGENTS,CMDY10CN04,4213,1220209,01/13/15 13:57,30,EA,$0.05,$1.38
S RX OP,M 0184 PHARMACY OPD ANBG MC 214,71974,SERTRALINE 50MG TAB,AMERISOURCE CORP,993530,PFIZER,59762490001,PSYCHOTHERAPUETIC AGENTS,CMDY10CN04,4213,1220209,01/13/15 13:57,30,EA,$0.05,$1.38
S RX OP,M 0184 PHARMACY OPD ANBG MC 214,71535,MULTIVITAMIN TAB BTL,AMERISOURCE CORP,440784,AMNEAL PHARMACEUTICALS LLC,65162039810,GENERAL,CMDY10VI01,4213,1220209,01/13/15 13:57,30,EA,$0.01,$0.25
S RX OP,M 0184 PHARMACY OPD ANBG MC 214,70760,DOXYCYCLINE HYCLATE 100MG CAP BOTTLE,AMERISOURCE CORP,285916,AMERISOURCE,53489011902,ANTIBIOTICS-MACROLIDES,CMDY10AB06,4213,1220209,01/13/15 13:57,60,EA,$1.64,$98.30
S RX OP,M 0184 PHARMACY OPD ANBG MC 214,70730,DOCUSATE SODIUM 100MG CAP,AMERISOURCE CORP,440503,AMERISOURCE,57896040110,LAXATIVES/CATHARTICS,CMDY10GI04,4213,1220209,01/13/15 13:57,60,EA,$0.00,$0.10
S RX OP,M 0184 PHARMACY OPD ANBG MC 214,70503,CLOTRIMAZOLE TOP CREAM  15GM,AMERISOURCE CORP,694182,AMERISOURCE,904782236,ANTI-INFECTIVES,CMDY10TO02,4213,1220209,01/13/15 13:57,1,EA,$0.95,$0.95
S RX OP,M 0184 PHARMACY OPD ANBG MC 214,70438,CHLORTHALIDONE 25MG TAB,AMERISOURCE CORP,456533,AMERISOURCE,378022201,CARDIOVASCULAR-DIURETICS,CMDY10CV12,4213,1220209,01/13/15 13:57,30,EA,$0.65,$19.40
S RX OP,M 0184 PHARMACY OPD ANBG MC 214,70177,ASPIRIN 81MG CHEWABLE TAB,AMERISOURCE CORP,849588,AMERISOURCE,57896091136,ANALGESICS/NARCOTICS/ANTIPYRET,CMDY10CN02,4213,1220209,01/13/15 13:57,36,EA,$0.02,$0.55
S RX OP,M 0184 PHARMACY OPD ANBG MC 214,70177,ASPIRIN 81MG CHEWABLE TAB,AMERISOURCE CORP,849588,AMERISOURCE,57896091136,ANALGESICS/NARCOTICS/ANTIPYRET,CMDY10CN02,4213,1220209,01/13/15 13:57,36,EA,$0.02,$0.55
S RX OP,M 0184 PHARMACY OPD ANBG MC 214,70066,ALLOPURINOL 300MG TAB,AMERISOURCE CORP,720300,AMERISOURCE,364063301,URIC ACID,CMDY10UA01,4213,1220209,01/13/15 13:57,30,EA,$0.33,$9.87
S RX OP,M 0184 PHARMACY OPD ANBG MC 214,70016,ACETAZOLAMIDE 250MG TAB 100S,AMERISOURCE CORP,369090,AMERISOURCE,51672402301,OPHTHALMICS/GENERAL,CMDY10OP01,4213,1220209,01/13/15 13:57,30,EA,$1.93,$58.03
S RX OP,M 0184 PHARMACY OPD ANBG MC 214,74389,VENTOLIN HFA 90MCG INH 18GM - OPD ONLY,AMERISOURCE CORP,7524,GLAXOSMITHKLINE,173068220,RESPIRATORY AGENTS-MISC,CMDY10RE01,4213,1220212,01/13/15 13:57,1,EA,$39.83,$39.83
S RX OP,M 0184 PHARMACY OPD ANBG MC 214,74855,METFORMIN 1000MG TAB 500,AMERISOURCE CORP,954519,AMERICAN HEALTH PACKAGING,53746022005,DIABETIC AGENTS,CMDY10DA00,4213,1220212,01/13/15 13:57,60,EA,$0.03,$1.89
S RX OP,M 0184 PHARMACY OPD ANBG MC 214,74614,ACETAMINOPHEN 325MG TAB 100'S,AMERISOURCE CORP,215463,AMERISOURCE,57896010101,ANALGESICS/NARCOTICS/ANTIPYRET,CMDY10CN02,4213,1220212,01/13/15 13:57,60,EA,$0.01,$0.44
S RX OP,M 0184 PHARMACY OPD ANBG MC 214,73635,VITAMIN D3 400IU TAB 100S,AMERISOURCE CORP,761484,AMERISOURCE,54629001162,GENERAL,CMDY10VI01,4213,1220212,01/13/15 13:57,60,EA,$0.01,$0.68
S RX OP,M 0184 PHARMACY OPD ANBG MC 214,73635,VITAMIN D3 400IU TAB 100S,AMERISOURCE CORP,761484,AMERISOURCE,54629001162,GENERAL,CMDY10VI01,4213,1220212,01/13/15 13:57,60,EA,$0.01,$0.68
S RX OP,M 0184 PHARMACY OPD ANBG MC 214,73605,CITALOPRAM 10MG TAB,AMERISOURCE CORP,60137,AMERISOURCE,185037101,PSYCHOTHERAPUETIC AGENTS,CMDY10CN04,4213,1220212,01/13/15 13:57,90,EA,$0.03,$2.34
S RX OP,M 0184 PHARMACY OPD ANBG MC 214,73601,TIZANIDINE 4MG TAB,AMERISOURCE CORP,836763,AMERISOURCE,10144059415,MUSCLE RELAXANTS,CMDY10SM01,4213,1220212,01/13/15 13:57,90,EA,$0.26,$23.08
S RX OP,M 0184 PHARMACY OPD ANBG MC 214,73446,CALCIUM ACETATE 667MG CAP 200S,AMERISOURCE CORP,275848,AMERISOURCE,54008826,GENERAL,CMDY10VI01,4213,1220212,01/13/15 13:57,314,EA,$0.40,$126.54
S RX OP,M 0184 PHARMACY OPD ANBG MC 214,70106,AMLODIPINE 5MG TAB,AMERISOURCE CORP,49736,PFIZER,59762153001,CARDIOVASCULAR-HYPOTENSIVES,CMDY10CV03,4213,1220209,01/13/15 13:57,30,EA,$0.02,$0.53
S RX OP,M 0184 PHARMACY OPD ANBG MC 214,71232,LACTULOSE LIQUID 500ML BOTTLE,AMERISOURCE CORP,73135,AMERISOURCE,121057716,LAXATIVES/CATHARTICS,CMDY10GI04,4213,1216418,01/14/15 09:07,2,EA,$4.61,$9.22
S RX OP,M 0184 PHARMACY OPD ANBG MC 214,72047,SULFASALAZINE 500MG TAB,AMERISOURCE CORP,697078,AMERISOURCE,52544079605,ANTIBIOTICS-SULFONAMIDES,CMDY10AB17,4213,1220209,01/14/15 09:16,69,EA,$0.14,$9.98
S RX OP,M 0184 PHARMACY OPD ANBG MC 214,72725,CETIRIZINE 10MG TAB,AMERISOURCE CORP,774625,AMERISOURCE,378363701,ANTIHISTAMINES/DEC,CMDY10AH01,4213,1220910,01/14/15 14:21,30,EA,$0.06,$1.88
S RX OP,M 0184 PHARMACY OPD ANBG MC 214,71977,SERTRALINE 100MG TAB,AMERISOURCE CORP,1060,AMERISOURCE,59762491001,PSYCHOTHERAPUETIC AGENTS,CMDY10CN04,4213,1220910,01/14/15 14:21,30,EA,$0.06,$1.83
S RX OP,M 0184 PHARMACY OPD ANBG MC 214,70177,ASPIRIN 81MG CHEWABLE TAB,AMERISOURCE CORP,849588,AMERISOURCE,57896091136,ANALGESICS/NARCOTICS/ANTIPYRET,CMDY10CN02,4213,1220910,01/14/15 14:21,36,EA,$0.02,$0.55
S RX OP,M 0184 PHARMACY OPD ANBG MC 214,71989,SIMVASTATIN TAB 40MG 90S,AMERISOURCE CORP,777577,MERCK SHARPE DOHME,16729000615,CARDIOVASCULAR-ANTILIPEMICS,CMDY10CV02,4213,1220910,01/14/15 14:21,30,EA,$0.04,$1.06
S RX OP,M 0184 PHARMACY OPD ANBG MC 214,74389,VENTOLIN HFA 90MCG INH 18GM - OPD ONLY,AMERISOURCE CORP,7524,GLAXOSMITHKLINE,173068220,RESPIRATORY AGENTS-MISC,CMDY10RE01,4213,1220910,01/14/15 14:21,1,EA,$39.83,$39.83
S RX OP,M 0184 PHARMACY OPD ANBG MC 214,71974,SERTRALINE 50MG TAB,AMERISOURCE CORP,993530,PFIZER,59762490001,PSYCHOTHERAPUETIC AGENTS,CMDY10CN04,4213,1220910,01/14/15 14:21,30,EA,$0.05,$1.38
S RX OP,M 0184 PHARMACY OPD ANBG MC 214,71535,MULTIVITAMIN TAB BTL,AMERISOURCE CORP,440784,AMNEAL PHARMACEUTICALS LLC,65162039810,GENERAL,CMDY10VI01,4213,1220910,01/14/15 14:21,30,EA,$0.01,$0.25
S RX OP,M 0184 PHARMACY OPD ANBG MC 214,74614,ACETAMINOPHEN 325MG TAB 100'S,AMERISOURCE CORP,215463,AMERISOURCE,57896010101,ANALGESICS/NARCOTICS/ANTIPYRET,CMDY10CN02,4213,1220910,01/14/15 14:21,30,EA,$0.01,$0.22
S RX OP,M 0184 PHARMACY OPD ANBG MC 214,73635,VITAMIN D3 400IU TAB 100S,AMERISOURCE CORP,761484,AMERISOURCE,54629001162,GENERAL,CMDY10VI01,4213,1220910,01/14/15 14:21,30,EA,$0.01,$0.34
S RX OP,M 0184 PHARMACY OPD ANBG MC 214,73605,CITALOPRAM 10MG TAB,AMERISOURCE CORP,60137,AMERISOURCE,185037101,PSYCHOTHERAPUETIC AGENTS,CMDY10CN04,4213,1220910,01/14/15 14:21,30,EA,$0.03,$0.78
S RX OP,M 0184 PHARMACY OPD ANBG MC 214,73329,ESOMEPRAZOLE 40MG CAP,AMERISOURCE CORP,353938,AMERISOURCE,186504054,ANTACIDS,CMDY10GI01,4213,1220910,01/14/15 14:21,30,EA,$2.48,$74.41
S RX OP,M 0184 PHARMACY OPD ANBG MC 214,73446,CALCIUM ACETATE 667MG CAP 200S,AMERISOURCE CORP,275848,AMERISOURCE,54008826,GENERAL,CMDY10VI01,4213,1220212,01/15/15 17:15,226,EA,$0.40,$91.10
S RX OP,M 0184 PHARMACY OPD ANBG MC 214,70981,GLIPIZIDE XL 10MG TAB 100S,AMERISOURCE CORP,925540,PFIZER,49156066,DIABETIC AGENTS,CMDY10DA00,4213,1218577,01/15/15 17:15,30,EA,$0.26,$7.88
S RX OP,M 0184 PHARMACY OPD ANBG MC 214,73766,FLUTICASONE/SALMETEROL 500/50 PWD 60,AMERISOURCE CORP,864512,GLAXO WELLCOME,173069700,,,4213,1220910,01/15/15 17:15,1,EA,$365.77,$365.77
S RX OP,M 0184 PHARMACY OPD ANBG MC 214,71101,IBUPROFEN 400MG TAB 500S,AMERISOURCE CORP,409789,SCHEIN PHARMACEUTICALS,364076505,ANALGESICS/NARCOTICS/ANTIPYRET,CMDY10CN02,4213,1222174,01/16/15 11:37,30,EA,$0.05,$1.37
S RX OP,M 0184 PHARMACY OPD ANBG MC 214,72498,LISINOPRIL 20MG TAB BOTTLE,AMERISOURCE CORP,277766,MERCK SHARPE DOHME,185010201,CARDIOVASCULAR-HYPOTENSIVES,CMDY10CV03,4213,1222174,01/16/15 11:37,60,EA,$0.02,$1.45
S RX OP,M 0184 PHARMACY OPD ANBG MC 214,72498,LISINOPRIL 20MG TAB BOTTLE,AMERISOURCE CORP,277766,MERCK SHARPE DOHME,185010201,CARDIOVASCULAR-HYPOTENSIVES,CMDY10CV03,4213,1222174,01/16/15 11:37,60,EA,$0.02,$1.45
S RX OP,M 0184 PHARMACY OPD ANBG MC 214,73598,ISOSORBIDE MONO 30MG TAB,AMERISOURCE CORP,28389,AMERISOURCE,62175012837,CARDIOVASCULAR-VASODILATIVES,CMDY10CV04,4213,1222174,01/16/15 11:37,30,EA,$0.16,$4.78
S RX OP,M 0184 PHARMACY OPD ANBG MC 214,72264,"VITAMIN D2 50,000 UNITS CAP",AMERISOURCE CORP,49116,AMERISOURCE,50111099001,GENERAL,CMDY10VI01,4213,1222174,01/16/15 11:37,8,EA,$0.26,$2.10
S RX OP,M 0184 PHARMACY OPD ANBG MC 214,71419,METFORMIN 500MG TAB,AMERISOURCE CORP,954887,AMERISOURCE,68382002805,DIABETIC AGENTS,CMDY10DA00,4213,1222174,01/16/15 11:37,120,EA,$0.02,$2.21
S RX OP,M 0184 PHARMACY OPD ANBG MC 214,70503,CLOTRIMAZOLE TOP CREAM  15GM,AMERISOURCE CORP,694182,AMERISOURCE,904782236,ANTI-INFECTIVES,CMDY10TO02,4213,1222174,01/16/15 11:37,1,EA,$0.95,$0.95
S RX OP,M 0184 PHARMACY OPD ANBG MC 214,70177,ASPIRIN 81MG CHEWABLE TAB,AMERISOURCE CORP,849588,AMERISOURCE,57896091136,ANALGESICS/NARCOTICS/ANTIPYRET,CMDY10CN02,4213,1222174,01/16/15 11:37,36,EA,$0.02,$0.55
S RX OP,M 0184 PHARMACY OPD ANBG MC 214,71267,LEVOFLOXACIN 500MG TAB,AMERISOURCE CORP,116012,MCNEIL PHARMACEUTICALS,68180024108,FLOUROQUINOLONES,CMDY10AB00,4213,1222174,01/16/15 11:37,10,EA,$0.18,$1.83
S RX OP,M 0184 PHARMACY OPD ANBG MC 214,72816,BECLOMETHASONE NASAL AQ 25ML,SAFECOR,718486,AMERISOURCE,173038879,NASAL,CMDY10RE03,4213,1222174,01/16/15 11:37,1,EA,$153.84,$153.84
S RX OP,M 0184 PHARMACY OPD ANBG MC 214,70980,GLIPIZIDE XL  5MG TAB,AMERISOURCE CORP,925533,PFIZER,59762503201,DIABETIC AGENTS,CMDY10DA00,4213,1224215,01/21/15 16:31,60,EA,$0.14,$8.52
S RX OP,M 0184 PHARMACY OPD ANBG MC 214,71821,PRAVASTATIN 40MG TAB,AMERISOURCE CORP,64675,BRISTOL MEYERS SQUIBB,68180048709,CARDIOVASCULAR-ANTILIPEMICS,CMDY10CV02,4213,1224215,01/21/15 16:31,30,EA,$0.39,$11.78
S RX OP,M 0184 PHARMACY OPD ANBG MC 214,71421,METFORMIN 850MG TAB,AMERISOURCE CORP,954730,BRISTOL MEYERS SQUIBB,68382002901,DIABETIC AGENTS,CMDY10DA00,4213,1224215,01/21/15 16:31,90,EA,$0.03,$2.63
S RX OP,M 0184 PHARMACY OPD ANBG MC 214,71322,LISINOPRIL 5MG TAB BOTTLE,AMERISOURCE CORP,277754,MERCK SHARPE DOHME,6001958,CARDIOVASCULAR-HYPOTENSIVES,CMDY10CV03,4213,1224215,01/21/15 16:31,15,EA,$0.02,$0.23
S RX OP,M 0184 PHARMACY OPD ANBG MC 214,71627,NITROGLYCERIN 0.4MG TAB ORDER/BOTTLE,AMERISOURCE CORP,75291,AMERISOURCE,71057013,CARDIOVASCULAR-VASODILATIVES,CMDY10CV04,4213,1224215,01/21/15 16:31,4,EA,$0.43,$1.74
S RX OP,M 0184 PHARMACY OPD ANBG MC 214,71546,NA POLYSTERENE SULF 15 GM/60ML,AMERISOURCE CORP,935254,AMERISOURCE,46287000660,ANTIDOTES,CMDY10AN01,4213,1224215,01/21/15 16:31,2,EA,$5.83,$11.67
S RX OP,M 0184 PHARMACY OPD ANBG MC 214,71419,METFORMIN 500MG TAB,AMERISOURCE CORP,954887,AMERISOURCE,68382002805,DIABETIC AGENTS,CMDY10DA00,4213,1224215,01/21/15 16:31,120,EA,$0.02,$2.21
S RX OP,M 0184 PHARMACY OPD ANBG MC 214,71419,METFORMIN 500MG TAB,AMERISOURCE CORP,954887,AMERISOURCE,68382002805,DIABETIC AGENTS,CMDY10DA00,4213,1224215,01/21/15 16:31,120,EA,$0.02,$2.21
S RX OP,M 0184 PHARMACY OPD ANBG MC 214,71338,LORATADINE 10MG TAB,AMERISOURCE CORP,29355,AMERISOURCE,67607030,ANTIHISTAMINES/DEC,CMDY10AH01,4213,1224215,01/21/15 16:31,30,EA,$0.05,$1.38
S RX OP,M 0184 PHARMACY OPD ANBG MC 214,71338,LORATADINE 10MG TAB,AMERISOURCE CORP,29355,AMERISOURCE,67607030,ANTIHISTAMINES/DEC,CMDY10AH01,4213,1224215,01/21/15 16:31,30,EA,$0.05,$1.38
S RX OP,M 0184 PHARMACY OPD ANBG MC 214,71137,INSULIN HUMAN NPH 100 UNITS/ML 10ML,AMERISOURCE CORP,51342,AMERISOURCE,169183411,DIABETIC AGENTS,CMDY10DA00,4213,1224215,01/21/15 16:31,1,EA,$103.31,$103.31
S RX OP,M 0184 PHARMACY OPD ANBG MC 214,70487,CLINDAMYCIN TOPIC 10MG/ML 30ML,AMERISOURCE CORP,50880,PHARMACIA UPJOHN,59762372801,ANTIBIOTICS-MISC. ANTIBIOTICS,CMDY10AB09,4213,1224215,01/21/15 16:31,2,EA,$51.36,$102.72
S RX OP,M 0184 PHARMACY OPD ANBG MC 214,70438,CHLORTHALIDONE 25MG TAB,AMERISOURCE CORP,456533,AMERISOURCE,378022201,CARDIOVASCULAR-DIURETICS,CMDY10CV12,4213,1224215,01/21/15 16:31,30,EA,$0.65,$19.40
S RX OP,M 0184 PHARMACY OPD ANBG MC 214,70177,ASPIRIN 81MG CHEWABLE TAB,AMERISOURCE CORP,849588,AMERISOURCE,57896091136,ANALGESICS/NARCOTICS/ANTIPYRET,CMDY10CN02,4213,1224215,01/21/15 16:31,36,EA,$0.02,$0.55
S RX OP,M 0184 PHARMACY OPD ANBG MC 214,72498,LISINOPRIL 20MG TAB BOTTLE,AMERISOURCE CORP,277766,MERCK SHARPE DOHME,185010201,CARDIOVASCULAR-HYPOTENSIVES,CMDY10CV03,4213,1224215,01/21/15 16:31,60,EA,$0.02,$1.45
S RX OP,M 0184 PHARMACY OPD ANBG MC 214,72498,LISINOPRIL 20MG TAB BOTTLE,AMERISOURCE CORP,277766,MERCK SHARPE DOHME,185010201,CARDIOVASCULAR-HYPOTENSIVES,CMDY10CV03,4213,1224215,01/21/15 16:31,60,EA,$0.02,$1.45
S RX OP,M 0184 PHARMACY OPD ANBG MC 214,71989,SIMVASTATIN TAB 40MG 90S,AMERISOURCE CORP,777577,MERCK SHARPE DOHME,16729000615,CARDIOVASCULAR-ANTILIPEMICS,CMDY10CV02,4213,1224215,01/21/15 16:31,60,EA,$0.04,$2.12
S RX OP,M 0184 PHARMACY OPD ANBG MC 214,71987,SIMVASTATIN TAB 20MG,AMERISOURCE CORP,777591,MERCK SHARPE DOHME,55111019990,CARDIOVASCULAR-ANTILIPEMICS,CMDY10CV02,4213,1224215,01/21/15 16:31,30,EA,$0.02,$0.69
S RX OP,M 0184 PHARMACY OPD ANBG MC 214,71987,SIMVASTATIN TAB 20MG,AMERISOURCE CORP,777591,MERCK SHARPE DOHME,55111019990,CARDIOVASCULAR-ANTILIPEMICS,CMDY10CV02,4213,1224215,01/21/15 16:31,30,EA,$0.02,$0.69
S RX OP,M 0184 PHARMACY OPD ANBG MC 214,71987,SIMVASTATIN TAB 20MG,AMERISOURCE CORP,777591,MERCK SHARPE DOHME,55111019990,CARDIOVASCULAR-ANTILIPEMICS,CMDY10CV02,4213,1224215,01/21/15 16:31,30,EA,$0.02,$0.69
S RX OP,M 0184 PHARMACY OPD ANBG MC 214,71322,LISINOPRIL 5MG TAB BOTTLE,AMERISOURCE CORP,277754,MERCK SHARPE DOHME,6001958,CARDIOVASCULAR-HYPOTENSIVES,CMDY10CV03,4213,1224215,01/21/15 16:31,30,EA,$0.02,$0.46
S RX OP,M 0184 PHARMACY OPD ANBG MC 214,70177,ASPIRIN 81MG CHEWABLE TAB,AMERISOURCE CORP,849588,AMERISOURCE,57896091136,ANALGESICS/NARCOTICS/ANTIPYRET,CMDY10CN02,4213,1224215,01/21/15 16:31,36,EA,$0.02,$0.55
S RX OP,M 0184 PHARMACY OPD ANBG MC 214,73718,INSULIN ASP PRT/ASP 70/30 10ML VIAL,AMERISOURCE CORP,707327,"NOVO NORDISK, INC.",169368512,DIABETIC AGENTS,CMDY10DA00,4213,1224220,01/21/15 16:31,1,EA,$75.32,$75.32
S RX OP,M 0184 PHARMACY OPD ANBG MC 214,73605,CITALOPRAM 10MG TAB,AMERISOURCE CORP,60137,AMERISOURCE,185037101,PSYCHOTHERAPUETIC AGENTS,CMDY10CN04,4213,1224220,01/21/15 16:31,30,EA,$0.03,$0.78
S RX OP,M 0184 PHARMACY OPD ANBG MC 214,73605,CITALOPRAM 10MG TAB,AMERISOURCE CORP,60137,AMERISOURCE,185037101,PSYCHOTHERAPUETIC AGENTS,CMDY10CN04,4213,1224220,01/21/15 16:31,60,EA,$0.03,$1.56
S RX OP,M 0184 PHARMACY OPD ANBG MC 214,73398,FENOFIBRATE 145MG TAB,AMERISOURCE CORP,226718,AMERISOURCE,93206098,CARDIOVASCULAR-ANTILIPEMICS,CMDY10CV02,4213,1224220,01/21/15 16:31,30,EA,$1.14,$34.12
S RX OP,M 0184 PHARMACY OPD ANBG MC 214,72832,GLIMEPIRIDE 1MG TAB 100'S,AMERISOURCE CORP,84451,AMERISOURCE,55111032001,DIABETIC AGENTS,CMDY10DA00,4213,1224220,01/21/15 16:31,30,EA,$0.02,$0.69
S RX OP,M 0184 PHARMACY OPD ANBG MC 214,72600,CALCIUM CARB 1250MG TAB,AMERISOURCE CORP,573832,AMERISOURCE,54812025,GENERAL,CMDY10VI01,4213,1224220,01/21/15 16:31,60,EA,$0.02,$0.99
S RX OP,M 0184 PHARMACY OPD ANBG MC 214,72600,CALCIUM CARB 1250MG TAB,AMERISOURCE CORP,573832,AMERISOURCE,54812025,GENERAL,CMDY10VI01,4213,1224220,01/21/15 16:31,30,EA,$0.02,$0.50
S RX OP,M 0184 PHARMACY OPD ANBG MC 214,74614,ACETAMINOPHEN 325MG TAB 100'S,AMERISOURCE CORP,215463,AMERISOURCE,57896010101,ANALGESICS/NARCOTICS/ANTIPYRET,CMDY10CN02,4213,1224220,01/21/15 16:31,30,EA,$0.01,$0.22
S RX OP,M 0184 PHARMACY OPD ANBG MC 214,74614,ACETAMINOPHEN 325MG TAB 100'S,AMERISOURCE CORP,215463,AMERISOURCE,57896010101,ANALGESICS/NARCOTICS/ANTIPYRET,CMDY10CN02,4213,1224220,01/21/15 16:31,100,EA,$0.01,$0.74
S RX OP,M 0184 PHARMACY OPD ANBG MC 214,74315,PANTOPRAZOLE 20MG TAB BULK,AMERISOURCE CORP,321529,AMERISOURCE,64679043302,ANTACIDS,CMDY10GI01,4213,1224220,01/21/15 16:31,30,EA,$0.11,$3.17
S RX OP,M 0184 PHARMACY OPD ANBG MC 214,73635,VITAMIN D3 400IU TAB 100S,AMERISOURCE CORP,761484,AMERISOURCE,54629001162,GENERAL,CMDY10VI01,4213,1224220,01/21/15 16:31,30,EA,$0.01,$0.34
S RX OP,M 0184 PHARMACY OPD ANBG MC 214,73635,VITAMIN D3 400IU TAB 100S,AMERISOURCE CORP,761484,AMERISOURCE,54629001162,GENERAL,CMDY10VI01,4213,1224220,01/21/15 16:31,60,EA,$0.01,$0.68
S RX OP,M 0184 PHARMACY OPD ANBG MC 214,73635,VITAMIN D3 400IU TAB 100S,AMERISOURCE CORP,761484,AMERISOURCE,54629001162,GENERAL,CMDY10VI01,4213,1224220,01/21/15 16:31,60,EA,$0.01,$0.68
S RX OP,M 0184 PHARMACY OPD ANBG MC 214,72264,"VITAMIN D2 50,000 UNITS CAP",AMERISOURCE CORP,49116,AMERISOURCE,50111099001,GENERAL,CMDY10VI01,4213,1224276,01/21/15 17:01,8,EA,$0.31,$2.49
S RX OP,M 0184 PHARMACY OPD ANBG MC 214,71232,LACTULOSE LIQUID 500ML BOTTLE,AMERISOURCE CORP,73135,AMERISOURCE,121057716,LAXATIVES/CATHARTICS,CMDY10GI04,4213,1224276,01/21/15 17:01,4,EA,$4.61,$18.44
S RX OP,M 0184 PHARMACY OPD ANBG MC 214,72519,CITALOPRAM 20MG TAB 100S,AMERISOURCE CORP,60107,AMERISOURCE,93474193,PSYCHOTHERAPUETIC AGENTS,CMDY10CN04,4213,1224733,01/22/15 13:00,30,EA,$0.03,$0.88
S RX OP,M 0184 PHARMACY OPD ANBG MC 214,71970,SENNA CONC STD 1000S,AMERISOURCE CORP,435584,AMERISOURCE,51645085110,LAXATIVES/CATHARTICS,CMDY10GI04,4213,1224733,01/22/15 13:00,30,EA,$0.01,$0.30
S RX OP,M 0184 PHARMACY OPD ANBG MC 214,71419,METFORMIN 500MG TAB,AMERISOURCE CORP,954887,AMERISOURCE,68382002805,DIABETIC AGENTS,CMDY10DA00,4213,1224733,01/22/15 13:00,150,EA,$0.02,$2.76
